,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
2869,CDS,"product (acyltransferase domain-containing protein), transl_table (11), protein_id (ref|WP_010949178.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876285.1), ",1479670,1482957,3287,4,46.39488895649529,25.30422878004259,46.39488895649529,46.39488895649529
2871,CDS,"product (polyketide synthase), transl_table (11), protein_id (ref|WP_003877778.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014711878.1), ",1483118,1484179,1061,4,30.94564875903236,21.60697455230914,56.17342130065975,56.17342130065975
2873,CDS,"product (cytochrome P450), transl_table (11), protein_id (ref|WP_003877779.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216182.1), ",1484162,1485445,1283,1,19.87529228371006,19.87529228371006,19.87529228371006,19.87529228371006
2877,CDS,"product (antitermination regulator), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008257606.1), ",1487360,1488050,690,2,58.40579710144927,45.43478260869565,58.40579710144927,58.40579710144927
2881,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_015632666.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014383522.1), ",1489362,1490240,878,1,19.81776765375854,19.81776765375854,19.81776765375854,19.81776765375854
2885,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876293.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009954485.1), ",1491136,1492200,1064,1,17.76315789473684,17.76315789473684,17.76315789473684,17.76315789473684
2893,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003876297.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977275.1), ",1495010,1496032,1022,1,23.09197651663405,23.09197651663405,23.09197651663405,23.09197651663405
2895,CDS,"product (glycoside hydrolase family 15 protein), transl_table (11), protein_id (ref|WP_010949181.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876298.1), ",1496063,1497859,1796,5,30.62360801781737,18.19599109131403,72.71714922048997,72.71714922048997
2901,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876301.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876301.1), ",1500303,1500803,500,1,32.6,32.6,32.6,32.6
2903,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_019694664.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019694664.1), ",1501296,1501664,368,1,39.67391304347826,39.67391304347826,39.67391304347826,39.67391304347826
2905,CDS,"product (AMP-binding protein), transl_table (11), protein_id (ref|WP_010949185.1|), note (activates fatty acids by binding to coenzyme A), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949185.1), ",1501940,1504846,2906,1,8.637302133516862,8.637302133516862,8.637302133516862,8.637302133516862
2915,CDS,"product (ammonium transporter), transl_table (11), protein_id (ref|WP_003877792.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725238.1), ",1507291,1508568,1277,2,58.49647611589663,34.37744714173845,58.49647611589663,58.49647611589663
2917,CDS,"product (DNA-3-methyladenine glycosylase), EC_number (3.2.2.-), transl_table (11), protein_id (ref|WP_003876309.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014942280.1), ",1508655,1509293,638,2,28.0564263322884,28.0564263322884,100.0,100.0
2919,CDS,"product (tyrosine--tRNA ligase), EC_number (6.1.1.1), transl_table (11), protein_id (ref|WP_010949186.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216205.1), ",1509305,1510570,1265,1,14.46640316205534,14.46640316205534,14.46640316205534,14.46640316205534
2925,CDS,"product (HAD-IIA family hydrolase), transl_table (11), protein_id (ref|WP_010949188.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216208.1), ",1511862,1512875,1013,1,67.22606120434354,67.22606120434354,67.22606120434354,67.22606120434354
2929,CDS,"product (TlyA family RNA methyltransferase), transl_table (11), protein_id (ref|WP_003876315.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876315.1), ",1513093,1513902,809,1,73.91841779975277,73.91841779975277,73.91841779975279,73.91841779975279
2931,CDS,"product (NAD kinase), EC_number (2.7.1.23), transl_table (11), protein_id (ref|WP_003876316.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014385082.1), ",1513899,1514825,926,2,59.39524838012959,33.90928725701944,59.39524838012959,59.39524838012959
2933,CDS,"product (DNA repair protein RecN), transl_table (11), protein_id (ref|WP_003876317.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216212.1), ",1514851,1516620,1769,3,43.47088750706614,25.36272847182966,43.47088750706614,43.47088750706614
2943,CDS,"product (site-specific tyrosine recombinase XerD), transl_table (11), protein_id (ref|WP_003876322.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216217.1), ",1521473,1522414,941,1,26.46121147715196,26.46121147715196,26.46121147715197,26.46121147715197
2945,CDS,"product (O-methyltransferase), transl_table (11), protein_id (ref|WP_003876323.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876323.1), ",1522440,1523192,752,1,23.67021276595745,23.67021276595745,23.67021276595745,23.67021276595745
2949,CDS,"product (segregation/condensation protein A), transl_table (11), protein_id (ref|WP_003876325.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876325.1), ",1524289,1525107,818,1,17.48166259168704,17.48166259168704,17.48166259168704,17.48166259168704
2951,CDS,"product (SMC-Scp complex subunit ScpB), transl_table (11), protein_id (ref|WP_003877803.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977237.1), ",1525104,1525811,707,1,23.90381895332391,23.90381895332391,23.9038189533239,23.9038189533239
2957,CDS,"product (ribosome biogenesis GTPase Der), transl_table (11), protein_id (ref|WP_003877804.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_216229.1), ",1527234,1528634,1400,1,57.14285714285714,57.14285714285714,57.14285714285715,57.14285714285715
2961,CDS,"product (DUF2510 domain-containing protein), transl_table (11), protein_id (ref|WP_003876330.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876330.1), ",1528921,1529586,665,1,26.76691729323309,26.76691729323309,26.76691729323308,26.76691729323308
2965,CDS,"product (GAP family protein), transl_table (11), protein_id (ref|WP_003876332.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725227.1), ",1530186,1530971,785,1,18.59872611464968,18.59872611464968,18.59872611464968,18.59872611464968
2967,CDS,"product (MbtH family protein), transl_table (11), protein_id (ref|WP_003877808.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877808.1), ",1532098,1532316,218,1,53.6697247706422,53.6697247706422,53.6697247706422,53.6697247706422
2969,CDS,"product (non-ribosomal peptide synthetase), transl_table (11), protein_id (ref|WP_010949191.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949191.1), ",1532373,1551527,19154,14,37.65140440639031,2.359447485791852,80.59413177404197,80.59413177404197
2971,CDS,"product (N-acetylglutaminylglutamine amidotransferase), transl_table (11), protein_id (ref|WP_010949192.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014815280.1), ",1551687,1553492,1805,4,22.95475530932595,9.418282548476455,70.96952908587258,70.96952908587258
2973,CDS,"product (N-acetylglutaminylglutamine synthetase), transl_table (11), protein_id (ref|WP_003877812.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014942205.1), ",1553489,1555282,1793,3,36.75404350250976,25.59955382041271,36.75404350250976,36.75404350250976
2975,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|WP_003877813.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876371.1), ",1555286,1556776,1490,1,8.120805369127517,8.120805369127517,8.120805369127517,8.120805369127517
2981,CDS,"product (flavin reductase), transl_table (11), protein_id (ref|WP_003877816.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977188.1), ",1558241,1558738,497,1,64.98993963782696,64.98993963782696,64.98993963782696,64.98993963782696
2985,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003877817.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877817.1), ",1560443,1561594,1151,2,36.4900086880973,19.93918331885317,36.4900086880973,36.4900086880973
2989,CDS,"product (TIGR03619 family F420-dependent LLM class oxidoreductase), EC_number (1.-.-.-), transl_table (11), protein_id (ref|WP_003876379.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876379.1), ",1562541,1563461,920,1,18.15217391304348,18.15217391304348,18.15217391304348,18.15217391304348
2993,CDS,"product (HNH endonuclease), transl_table (11), protein_id (ref|WP_040963252.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015632664.1), ",1564315,1565745,1430,2,51.88811188811189,51.64335664335664,51.88811188811189,51.88811188811189
2995,CDS,"product (3-ketosteroid-delta-1-dehydrogenase), transl_table (11), protein_id (ref|WP_010949202.1|), note (initiates steroid ring degradation; catalyzes the transhydrogenation of 3-keto-4-ene-steroid to 3-keto-1,4-diene-steroid e.g., progesterone to 1,4-androstadiene-3,17-dione), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725215.1), ",1565742,1567487,1745,2,29.97134670487106,25.12893982808023,29.97134670487106,29.97134670487106
3007,CDS,"product (alpha/beta hydrolase), transl_table (11), protein_id (ref|WP_003877831.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877831.1), ",1571838,1572821,983,1,22.88911495422177,22.88911495422177,22.88911495422177,22.88911495422177
3009,CDS,"product (SDR family NAD(P)-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003877832.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003877832.1), ",1572828,1573697,869,1,14.61449942462601,14.61449942462601,14.61449942462601,14.61449942462601
3013,CDS,"product (SidA/IucD/PvdA family monooxygenase), transl_table (11), protein_id (ref|WP_019305769.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019730802.1), ",1574399,1576327,1928,1,7.41701244813278,7.41701244813278,7.41701244813278,7.41701244813278
3021,CDS,"product (alpha/beta hydrolase), transl_table (11), protein_id (ref|WP_003877835.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876389.1), ",1578260,1579183,923,2,18.52654387865655,18.52654387865655,18.52654387865655,18.52654387865655
3027,CDS,"product (2,3-dihydroxybiphenyl 1,2-dioxygenase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977156.1), ",1581631,1582541,910,1,25.49450549450549,25.49450549450549,25.49450549450549,25.49450549450549
3043,CDS,"product (CsbD family protein), transl_table (11), protein_id (ref|WP_003876401.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009954239.1), ",1590546,1590779,233,2,100.0,92.06008583690988,100.0,100.0
3045,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003876402.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977143.1), ",1590874,1591719,845,1,18.57988165680473,18.57988165680473,18.57988165680473,18.57988165680473
3049,CDS,"product (ABC transporter ATP-binding protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014380244.1), ",1593150,1595737,2587,4,29.57093158098183,19.65597216853498,29.57093158098183,29.57093158098183
3059,CDS,"product (thiolase family protein), transl_table (11), protein_id (ref|WP_003876411.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008257189.1), ",1599510,1600712,1202,2,10.44093178036606,10.44093178036606,78.6189683860233,78.6189683860233
3067,CDS,"product (HNH endonuclease), transl_table (11), protein_id (ref|WP_010949221.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949221.1), ",1604497,1605951,1454,2,51.03163686382393,50.79092159559835,51.03163686382393,51.03163686382393
3071,CDS,"product (aminopeptidase P family protein), transl_table (11), protein_id (ref|WP_015632658.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015632658.1), ",1607147,1608376,1229,1,15.45972335231896,15.45972335231896,15.45972335231896,15.45972335231896
3075,CDS,"product (cytochrome P450), transl_table (11), protein_id (ref|WP_003876442.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007771488.1), ",1609388,1610617,1229,1,22.5386493083808,22.5386493083808,22.5386493083808,22.5386493083808
3077,CDS,"product (TetR family transcriptional regulator), transl_table (11), protein_id (ref|WP_019306097.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019306097.1), ",1610614,1611348,734,1,15.66757493188011,15.66757493188011,15.66757493188011,15.66757493188011
3091,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003876450.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007771477.1), ",1616623,1617297,674,2,30.71216617210683,30.56379821958457,30.71216617210683,30.71216617210683
3099,CDS,"product (DEAD/DEAH box helicase), transl_table (11), protein_id (ref|WP_040963253.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876454.1), ",1620572,1621936,1364,1,15.90909090909091,15.90909090909091,15.90909090909091,15.90909090909091
3107,CDS,"product (acyl-CoA synthetase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008257094.1), ",1626334,1627856,1522,2,9.921156373193167,9.921156373193167,71.81340341655716,71.81340341655716
3115,CDS,"product (thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha), transl_table (11), protein_id (ref|WP_003877876.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011725152.1), ",1630041,1631033,992,2,53.0241935483871,24.34475806451613,53.0241935483871,53.0241935483871
3117,CDS,"product (mycofactocin-coupled SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_010949234.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010949234.1), ",1631038,1631910,872,1,23.62385321100917,23.62385321100917,23.62385321100917,23.62385321100917
3119,CDS,"product (CoA transferase), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014212963.1), ",1632173,1633404,1231,1,10.56051990251828,10.56051990251828,10.56051990251828,10.56051990251828
3123,CDS,"product (DUF4407 domain-containing protein), transl_table (11), protein_id (ref|WP_010949237.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015632657.1), ",1634211,1636061,1850,2,32.51351351351351,32.51351351351351,68.91891891891892,68.91891891891892
3129,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003876462.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977078.1), ",1637363,1637653,290,2,47.93103448275862,47.93103448275862,47.93103448275862,47.93103448275862
3133,CDS,"product (nuclear transport factor 2 family protein), transl_table (11), protein_id (ref|WP_003876464.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876464.1), ",1639856,1640326,470,1,90.63829787234042,90.63829787234042,90.63829787234043,90.63829787234043
3135,CDS,"product (LLM class F420-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003876465.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977072.1), ",1640323,1641216,893,2,82.6427771556551,19.70884658454647,82.6427771556551,82.6427771556551
3137,CDS,"product (4-alpha-glucanotransferase), EC_number (2.4.1.25), transl_table (11), protein_id (ref|WP_003877882.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009977071.1), ",1641241,1643382,2141,1,24.75478748248482,24.75478748248482,24.75478748248482,24.75478748248482
