,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
1829,CDS,"product (carboxylesterase type B), EC_number (3.1.1.-), transl_table (11), protein_id (ref|YP_002516214.1||gnl|REF_bmbuc|CCNA_00841), note (CC_0799), ",911803,913419,1616,1,11.01485148514852,11.01485148514852,11.01485148514852,11.01485148514852
1839,CDS,"product (proline dehydrogenase/delta-1-pyrroline-5-carboxylate dehydrogenase PutA), EC_number (1.2.1.88), transl_table (11), protein_id (ref|YP_002516219.1||gnl|REF_bmbuc|CCNA_00846), note (CC_0804), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (gene is required for growth on proline as a carbon source according to Mouammine et al, Sci Rep 8: 14677 (2018)), experiment (Start codon verified by LC-MS), ",917301,920390,3089,1,5.503399158303658,5.503399158303658,5.503399158303658,5.503399158303658
1845,ncRNA,"ncRNA_class (other), product (stationary phase expressed sRNA), experiment (EXISTENCE:ncRNA mapped by tiling arrays experiments of Landt, et al. (2008) Mol Micro. 68;3:600-14. doi: 10.1111/j.1365-2958.2008.06172.x), experiment (EXISTENCE:RNA-seq), ",920579,920752,173,1,100.0,100.0,100.0,100.0
1853,CDS,"product (outer membrane efflux protein), transl_table (11), protein_id (ref|YP_002516222.1||gnl|REF_bmbuc|CCNA_00849), note (CC_0806), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",921731,923134,1403,4,81.89593727726302,54.68638631503921,81.895937277263,81.895937277263
1855,CDS,"product (cation/multidrug efflux pump acrB2), transl_table (11), protein_id (ref|YP_002516223.1||gnl|REF_bmbuc|CCNA_00850), note (CC_0807), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",923136,926291,3155,1,5.54675118858954,5.54675118858954,5.54675118858954,5.54675118858954
1857,CDS,"product (periplasmic multidrug efflux lipoprotein precursor), transl_table (11), protein_id (ref|YP_002516224.1||gnl|REF_bmbuc|CCNA_00851), note (CC_0808), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",926304,927470,1166,1,17.15265866209262,17.15265866209262,17.15265866209262,17.15265866209262
1865,CDS,"product (rhamnogalacturonan acetylesterase), EC_number (3.1.1.-), transl_table (11), protein_id (ref|YP_002516228.1||gnl|REF_bmbuc|CCNA_00855), note (CC_0812), ",930735,931592,857,5,66.86114352392065,41.82030338389732,66.86114352392066,66.86114352392066
1875,CDS,"product (acetyltransferase, GNAT family), transl_table (11), protein_id (ref|YP_002516232.2||gnl|REF_bmbuc|CCNA_00859), note (CC_0816), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",937676,938563,887,2,52.31116121758738,20.12401352874859,52.31116121758738,52.31116121758738
1883,CDS,"product (xylonate dehydratase xylD), transl_table (11), protein_id (ref|YP_002516235.1||gnl|REF_bmbuc|CCNA_00862), note (CC_0819), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), db_xref (PDB:5OYN), ",939696,941471,1775,3,13.15492957746479,15.09859154929578,68.50704225352112,68.50704225352112
1885,CDS,"product (xylonolactonase xylC), transl_table (11), protein_id (ref|YP_002516236.1||gnl|REF_bmbuc|CCNA_00863), note (CC_0820), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",941464,942333,869,1,21.28883774453395,21.28883774453395,21.28883774453395,21.28883774453395
1889,CDS,"product (alpha-ketoglutaric semialdehyde dehydrogenase xylA), transl_table (11), protein_id (ref|YP_002516238.1||gnl|REF_bmbuc|CCNA_00865), note (CC_0822), experiment (EXISTENCE:LC-MS), ",943210,944646,1436,1,11.6991643454039,11.6991643454039,11.6991643454039,11.6991643454039
1897,CDS,"product (DNA modification methyltransferase-related protein), transl_table (11), protein_id (ref|YP_002516242.1||gnl|REF_bmbuc|CCNA_00869), note (CC_0826), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",947426,950383,2957,2,15.59012512681772,15.43794386202232,15.59012512681772,15.59012512681772
1899,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516243.1||gnl|REF_bmbuc|CCNA_00870), note (CC_0827), experiment (EXISTENCE:Ribosome profiling), ",950449,950886,437,1,32.72311212814645,32.72311212814645,32.72311212814645,32.72311212814645
1901,CDS,"product (carbon-nitrogen hydrolase family protein), transl_table (11), protein_id (ref|YP_002516244.1||gnl|REF_bmbuc|CCNA_00871), note (CC_0828), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",950906,951757,851,2,46.65099882491187,29.9647473560517,46.65099882491187,46.65099882491187
1905,CDS,"product (amidophosphoribosyltransferase family protein), transl_table (11), protein_id (ref|YP_002516246.2||gnl|REF_bmbuc|CCNA_00873), note (CC_0830), experiment (EXISTENCE:Ribosome profiling), ",952037,952834,797,3,51.50564617314931,17.98410706817231,88.20577164366374,88.20577164366374
1913,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516250.1||gnl|REF_bmbuc|CCNA_00877), note (CC_0834), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",954339,954947,608,1,15.625,15.625,15.625,15.625
1917,CDS,"product (PAS-family sensor histidine kinase), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002516252.1||gnl|REF_bmbuc|CCNA_00879), note (CC_0836), experiment (EXISTENCE:LC-MS), ",956807,959071,2264,1,6.669611307420495,6.669611307420495,6.669611307420495,6.669611307420495
1920,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516253.1||gnl|REF_bmbuc|CCNA_00880), note (CC_0837), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",959391,960950,1559,2,15.33033996151379,12.3155869146889,15.33033996151379,15.33033996151379
1939,CDS,"product (NTF2-family protein), transl_table (11), protein_id (ref|YP_002516262.2||gnl|REF_bmbuc|CCNA_00889), note (CC_0846), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",967313,967756,443,1,34.76297968397291,34.76297968397291,34.76297968397292,34.76297968397292
1943,CDS,"product (transporter, drug/metabolite exporter family), transl_table (11), protein_id (ref|YP_002516264.1||gnl|REF_bmbuc|CCNA_00891), note (CC_0848), ",968889,969827,938,4,34.04406538734897,22.78784648187633,93.07036247334754,93.07036247334754
1949,CDS,"product (helix-turn-helix DNA-binding protein RodZ), transl_table (11), protein_id (ref|YP_002516266.1||gnl|REF_bmbuc|CCNA_00893), note (CC_0850), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (rodZ functions as a cell morphogenic gene according to Alyahya, et al (2014) PNAS, https://doi.org/10.1073/pnas.0810794106), experiment (Start codon verified by LC-MS), ",972738,973802,1064,2,68.04511278195488,45.0187969924812,68.04511278195488,68.04511278195488
1955,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516269.1||gnl|REF_bmbuc|CCNA_00896), note (CC_0853), ",975549,975920,371,1,38.544474393531,38.544474393531,38.544474393531,38.544474393531
1965,CDS,"product (alpha/beta hydrolase family protein), transl_table (11), protein_id (ref|YP_002516274.1||gnl|REF_bmbuc|CCNA_00901), note (CC_0858), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",980770,981606,836,1,55.86124401913876,55.86124401913876,55.86124401913876,55.86124401913876
1967,CDS,"product (inositol ABC transporter, periplasmic inositol-binding protein IbpA), transl_table (11), protein_id (ref|YP_002516275.1||gnl|REF_bmbuc|CCNA_00902), note (CC_0859), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), db_xref (PDB:4IRX), ",981935,982915,980,1,17.3469387755102,17.3469387755102,17.3469387755102,17.3469387755102
1973,CDS,"product (exonuclease-endonuclease-phosphatase (EEP1) protein), transl_table (11), protein_id (ref|YP_002516278.2||gnl|REF_bmbuc|CCNA_00905), note (CC_0862), ",985509,986396,887,2,49.37993235625704,42.78466741826381,49.37993235625704,49.37993235625704
1975,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516279.1||gnl|REF_bmbuc|CCNA_00906), note (CC_0863), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",986466,987380,914,1,24.50765864332604,24.50765864332604,24.50765864332604,24.50765864332604
1981,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516282.2||gnl|REF_bmbuc|CCNA_00909), note (CC_0866), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",989266,990003,737,1,42.33378561736771,42.33378561736771,42.33378561736771,42.33378561736771
1999,CDS,"product (peptide release factor-glutamine N5-methyltransferase), EC_number (2.1.1.-), transl_table (11), protein_id (ref|YP_002516291.1||gnl|REF_bmbuc|CCNA_00918), note (CC_0875), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",995336,996205,869,1,14.03912543153049,14.03912543153049,14.0391254315305,14.0391254315305
2005,CDS,"product (zinc metalloprotease), EC_number (3.4.24.-), transl_table (11), protein_id (ref|YP_002516294.1||gnl|REF_bmbuc|CCNA_00921), note (CC_0877), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",997744,998499,755,1,20.13245033112583,20.13245033112583,20.13245033112583,20.13245033112583
2007,CDS,"product (ClpB protein), transl_table (11), protein_id (ref|YP_002516295.1||gnl|REF_bmbuc|CCNA_00922), note (CC_0878), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",998598,1001177,2579,1,9.189608375339278,9.189608375339278,9.18960837533928,9.18960837533928
2009,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516296.1||gnl|REF_bmbuc|CCNA_00923), note (CC_0879), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1001397,1001729,332,1,47.89156626506024,47.89156626506024,47.89156626506024,47.89156626506024
2011,CDS,"product (MarR/EmrR family transcriptional regulator), transl_table (11), protein_id (ref|YP_002516297.1||gnl|REF_bmbuc|CCNA_00924), note (CC_0880), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",1001739,1002017,278,1,55.39568345323741,55.39568345323741,55.39568345323741,55.39568345323741
2017,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516300.3||gnl|REF_bmbuc|CCNA_00927), note (CC_0883), ",1003804,1004418,614,4,90.55374592833876,45.80618892508144,90.55374592833876,90.55374592833876
2023,CDS,"product (riboflavin synthase alpha chain), EC_number (2.5.1.9), transl_table (11), protein_id (ref|YP_002516303.1||gnl|REF_bmbuc|CCNA_00930), note (CC_0886), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1006253,1006870,617,1,57.21231766612642,57.21231766612642,57.21231766612642,57.21231766612642
2025,CDS,"product (GTP cyclohydrolase II/3,4-dihydroxy-2-butanone-4-phosphate synthase), EC_number (4.1.99.12), transl_table (11), protein_id (ref|YP_002516304.1||gnl|REF_bmbuc|CCNA_00931), note (CC_0887), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1006846,1008048,1202,1,25.45757071547421,25.45757071547421,25.45757071547421,25.45757071547421
2027,CDS,"product (6,7-dimethyl-8-ribityllumazine synthase), EC_number (2.5.1.9), transl_table (11), protein_id (ref|YP_002516305.1||gnl|REF_bmbuc|CCNA_00932), note (CC_0888), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",1008064,1008525,461,1,39.91323210412148,39.91323210412148,39.91323210412148,39.91323210412148
2033,CDS,"product (AraC-family transcriptional regulator), transl_table (11), protein_id (ref|YP_002516308.1||gnl|REF_bmbuc|CCNA_00935), note (CC_0891), experiment (EXISTENCE:Ribosome profiling), ",1010693,1011679,986,2,28.60040567951319,21.75456389452333,28.60040567951318,28.60040567951318
2035,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516309.1||gnl|REF_bmbuc|CCNA_00936), note (CC_0892), ",1011810,1012649,839,2,55.30393325387366,54.52920143027414,55.30393325387366,55.30393325387366
2039,CDS,"product (acetyl-CoA acetyltransferase), EC_number (2.3.1.9), transl_table (11), protein_id (ref|YP_002516311.1||gnl|REF_bmbuc|CCNA_00938), note (CC_0894), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",1013086,1014273,1187,3,18.78685762426285,21.20190957596181,55.34962089300758,55.34962089300758
2043,CDS,"product (MarR-family transcriptional regulator), transl_table (11), protein_id (ref|YP_002516312.1||gnl|REF_bmbuc|CCNA_00939), note (CC_0895), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1014509,1015012,503,1,16.8986083499006,16.8986083499006,16.8986083499006,16.8986083499006
2045,CDS,"product (sensory box GGDEF/EAL protein), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002516313.1||gnl|REF_bmbuc|CCNA_00940), note (CC_0896), ",1015105,1017138,2033,1,10.72306935563207,10.72306935563207,10.72306935563207,10.72306935563207
2051,CDS,"product (flagellar hook-associated protein FlaN), transl_table (11), protein_id (ref|YP_002516316.1||gnl|REF_bmbuc|CCNA_00943), note (CC_0899), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1019355,1021466,2111,2,25.34343912837518,25.24869729985789,25.34343912837518,25.34343912837518
2055,CDS,"product (flagellar hook length determination protein), transl_table (11), protein_id (ref|YP_002516317.1||gnl|REF_bmbuc|CCNA_00944), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",1021867,1023069,1202,4,100.0,51.53910149750416,100.0,100.0
2067,CDS,"product (flagellar M-ring protein FliF), transl_table (11), protein_id (ref|YP_002516323.1||gnl|REF_bmbuc|CCNA_00950), note (CC_0905), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1026984,1028648,1664,1,7.211538461538461,7.211538461538461,7.211538461538462,7.211538461538462
2071,CDS,"product (flagellar assembly protein FlbE/FliH), transl_table (11), protein_id (ref|YP_002516325.1||gnl|REF_bmbuc|CCNA_00952), note (CC_0907), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1029681,1030319,638,1,27.11598746081505,27.11598746081505,27.11598746081505,27.11598746081505
2075,CDS,"product (AAA-family response regulator flbD), transl_table (11), protein_id (ref|YP_002516327.1||gnl|REF_bmbuc|CCNA_00954), note (CC_0909), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1030701,1032068,1367,1,11.99707388441843,11.99707388441843,11.99707388441843,11.99707388441843
2077,CDS,"product (flagellar biosynthesis protein FlhA), transl_table (11), protein_id (ref|YP_002516329.1||gnl|REF_bmbuc|CCNA_00956), note (CC_0910), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",1032336,1034438,2102,1,9.086584205518554,9.086584205518554,9.086584205518554,9.086584205518554
2079,CDS,"product (porin O precursor), transl_table (11), protein_id (ref|YP_002516330.1||gnl|REF_bmbuc|CCNA_00957), note (CC_0911), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1034478,1035959,1481,2,11.2086428089129,10.83727211343687,11.2086428089129,11.2086428089129
2081,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516331.1||gnl|REF_bmbuc|CCNA_00958), note (CC_0912), ",1035956,1037278,1322,1,26.77760968229955,26.77760968229955,26.77760968229954,26.77760968229954
2085,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_002516334.1||gnl|REF_bmbuc|CCNA_00961), experiment (EXISTENCE:Ribosome profiling), ",1038075,1038479,404,1,51.98019801980198,51.98019801980198,51.98019801980198,51.98019801980198
2099,CDS,"product (Aminoglycoside phosphotransferase family enzyme), transl_table (11), protein_id (ref|YP_002516341.1||gnl|REF_bmbuc|CCNA_00968), note (CC_0920), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1042164,1043663,1499,1,8.338892595063376,8.338892595063376,8.338892595063376,8.338892595063376
2101,CDS,"product (two component sensor histidine kinase), EC_number (2.7.13.3), transl_table (11), protein_id (ref|YP_002516342.1||gnl|REF_bmbuc|CCNA_00969), note (CC_0921), ",1044122,1045882,1760,1,10.34090909090909,10.34090909090909,10.34090909090909,10.34090909090909
2103,CDS,"product (long-chain-fatty-acid--CoA ligase), EC_number (6.2.1.3), transl_table (11), protein_id (ref|YP_002516343.1||gnl|REF_bmbuc|CCNA_00970), note (CC_0922), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), experiment (Start codon verified by LC-MS), ",1046120,1049140,3020,2,26.35761589403974,18.42715231788079,26.35761589403974,26.35761589403974
2119,mobile_element,"mobile_element_type (insertion sequence:IS298 family), ",1057331,1058175,844,1,21.91943127962085,21.91943127962085,21.91943127962085,21.91943127962085
2121,CDS,"product (transposase, IS4/5 family), transl_table (11), protein_id (ref|YP_002516350.1||gnl|REF_bmbuc|CCNA_00977), note (CC_0928), ",1057369,1057779,410,1,45.1219512195122,45.1219512195122,45.1219512195122,45.1219512195122
2127,CDS,"product (ABC-type transport system involved in lipoprotein release, permease component LolE), transl_table (11), protein_id (ref|YP_002516353.1||gnl|REF_bmbuc|CCNA_00980), note (CC_0931), ",1059395,1060600,1205,1,14.60580912863071,14.60580912863071,14.60580912863071,14.60580912863071
2129,CDS,"product (ABC-type transport system involved in lipoprotein release, ATPase component LolD), transl_table (11), protein_id (ref|YP_002516354.1||gnl|REF_bmbuc|CCNA_00981), note (CC_0932), ",1060597,1061301,704,1,19.03409090909091,19.03409090909091,19.03409090909091,19.03409090909091
2137,CDS,"product (protease II PtrB), EC_number (3.4.21.83), transl_table (11), protein_id (ref|YP_002516358.1||gnl|REF_bmbuc|CCNA_00985), note (CC_0936), experiment (EXISTENCE:LC-MS), experiment (EXISTENCE:Ribosome profiling), ",1064610,1066802,2192,2,10.31021897810219,10.01368613138686,10.31021897810219,10.31021897810219
