,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
2600,CDS,"product (PE-PGRS family protein PE_PGRS23), transl_table (11), protein_id (ref|YP_177798.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",1384989,1386677,1688,6,100.0,50.434439178515,100.0,100.0
2602,CDS,"product (lipoprotein LpqZ), transl_table (11), protein_id (ref|NP_215760.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00013), ",1386857,1387717,860,1,17.90697674418605,17.90697674418605,17.90697674418605,17.90697674418605
2610,CDS,"product (multifunctional 2-oxoglutarate dehydrogenase E1 component /2-oxoglutarate dehydrogenase dihydrolipoyllysine-residue succinyltransferase), transl_table (11), protein_id (ref|NP_215764.2|), note (Multifunctional alpha-ketoglutarate metabolic enzyme. Cofactor: thiamine diphosphate.), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Protein purification and characterization[PMID:16045627]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",1389357,1393052,3695,1,4.871447902571042,4.871447902571042,4.871447902571042,4.871447902571042
2614,CDS,"product (MFS-type drug transporter), transl_table (11), protein_id (ref|NP_215766.1|), note (integral membrane protein), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",1394179,1395918,1739,1,7.245543415756182,7.245543415756182,7.245543415756182,7.245543415756182
2648,CDS,"product (serine/threonine-protein kinase PknH), transl_table (11), protein_id (ref|NP_215782.1|), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:14690440]), experiment (DESCRIPTION:Gene expression[PMID:15043876]), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00107), inference (protein motif:PROSITE:PS00108), ",1413960,1415840,1880,7,59.76063829787233,37.62158054711246,61.96808510638298,61.96808510638298
2660,CDS,"product (drug ABC transporter ATP-binding protein), transl_table (11), protein_id (ref|NP_215788.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00211), ",1420410,1422305,1895,1,8.54881266490765,8.54881266490765,8.548812664907652,8.548812664907652
2698,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_177642.1|), ",1445058,1445372,314,2,95.22292993630573,93.31210191082803,95.22292993630573,95.22292993630573
2720,CDS,"product (release factor glutamine methyltransferase), transl_table (11), protein_id (ref|NP_215816.1|), ",1456565,1457542,977,2,20.06141248720573,17.50255885363357,20.06141248720573,20.06141248720573
2739,CDS,"product (ATP synthase subunit alpha), transl_table (11), protein_id (ref|NP_215824.1|), note (AtpA, F-type ATPases have 2 components, cf(1) - the catalytic core - and cf(0) - the membrane proton channel. cf(1) has five subunits: alpha(3),beta(3), gamma(1), delta(1), epsilon(1). cf(0) has three main subunits: A, B and C.), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00152), ",1463228,1464877,1649,1,9.824135839902972,9.824135839902972,9.824135839902972,9.824135839902972
2756,CDS,"product (UDP-N-acetylglucosamine 1-carboxyvinyltransferase), transl_table (11), protein_id (ref|NP_215831.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1470321,1471577,1256,1,14.64968152866242,14.64968152866242,14.64968152866242,14.64968152866242
2762,rRNA,"product (23S ribosomal RNA), note (rrl, 23S rRNA gene (approximate coordinates).), ",1473658,1476795,3137,4,24.57762193178196,6.391456805865475,44.53299330570609,44.53299330570609
2768,CDS,"product (bifunctional regulatory protein/DNA repair enzyme AlkA), transl_table (11), protein_id (ref|NP_215833.1|), note (regulatory protein of adaptative response (methylphosphotriester-DNA--protein-cysteine S-methyltransferase)), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:21570366]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00041), ",1477628,1479118,1490,1,15.43624161073826,15.43624161073826,15.43624161073826,15.43624161073826
2786,CDS,"product (PE-PGRS family protein PE_PGRS24), transl_table (11), protein_id (ref|YP_177799.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1488154,1489965,1811,10,79.23799006073993,47.26670347874104,79.23799006073992,79.23799006073992
2790,CDS,"product (alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase), transl_table (11), protein_id (ref|NP_215843.2|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1492320,1494425,2105,1,9.596199524940618,9.596199524940618,9.596199524940618,9.596199524940618
2802,CDS,"product (hydrolase), transl_table (11), protein_id (ref|NP_215849.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1501599,1502633,1034,1,11.79883945841393,11.79883945841393,11.79883945841393,11.79883945841393
2831,CDS,"product (lysine N-acetyltransferase MbtK), transl_table (11), protein_id (ref|NP_215863.1|), experiment (EXISTENCE:Protein crystalography[PMID:15695811]), ",1511973,1512605,632,1,16.45569620253164,16.45569620253164,16.45569620253164,16.45569620253164
2837,CDS,"product (iron ABC transporter ATP-binding protein/permease IrtB), transl_table (11), protein_id (ref|NP_215865.1|), experiment (DESCRIPTION:Gene expression, mutation analysis, protein purification and characterization[PMID:19948799]), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:16385031]), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00211), ",1515623,1517362,1739,1,12.82346175963197,12.82346175963197,12.82346175963197,12.82346175963197
2853,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_215873.1|), ",1525293,1526216,923,1,19.28494041170097,19.28494041170097,19.28494041170098,19.28494041170098
2861,CDS,"product (PPE family protein PPE19), transl_table (11), protein_id (ref|YP_177801.1|), note (Member of the Mycobacterium tuberculosis PPE family of glycine-rich proteins. A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00501), ",1532443,1533633,1190,2,24.03361344537815,15.7563025210084,24.03361344537815,24.03361344537815
2869,CDS,"product (sigma factor regulatory protein), transl_table (11), protein_id (ref|YP_177802.1|), ",1535683,1537644,1961,1,9.38296787353391,9.38296787353391,9.38296787353391,9.38296787353391
2877,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_215883.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1539512,1540645,1133,2,23.12444836716681,18.40247131509268,23.12444836716681,23.12444836716681
2915,CDS,"product (orotidine 5'-phosphate decarboxylase), transl_table (11), protein_id (ref|NP_215901.1|), note (OMP decarboxylase (ompdecase)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00156), ",1560445,1561269,824,2,20.75242718446602,18.93203883495146,20.75242718446602,20.75242718446602
2917,CDS,"product (PE family protein PE15), transl_table (11), protein_id (ref|YP_177805.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1561464,1561772,308,2,27.27272727272727,27.27272727272727,27.27272727272727,27.27272727272727
2929,CDS,"product (S-adenosylmethionine synthetase), transl_table (11), protein_id (ref|NP_215908.1|), note (mat (AdoMet synthetase) (methionine adenosyltransferase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00376), inference (protein motif:PROSITE:PS00377), ",1566825,1568036,1211,3,37.61354252683732,15.82714010459676,62.59289843104872,62.59289843104872
2937,CDS,"product (PE-PGRS family protein PE_PGRS25), transl_table (11), protein_id (ref|YP_177809.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), inference (protein motif:PROSITE:PS00017), ",1572127,1573857,1730,10,52.33140655105973,45.8092485549133,79.07514450867052,79.07514450867052
2943,CDS,"product (carboxylesterase NlhH), transl_table (11), protein_id (ref|NP_215915.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Protein purification and characterization[PMID:15373841]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1574850,1575809,959,1,21.58498435870699,21.58498435870699,21.58498435870699,21.58498435870699
2949,CDS,"product (primosomal protein N'), transl_table (11), protein_id (ref|NP_215918.1|), note (PriA (replication factor Y)), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",1577613,1579580,1967,2,28.49517031011693,28.49517031011693,80.88459583121505,80.88459583121505
2955,CDS,"product (methyltransferase), transl_table (11), protein_id (ref|NP_215921.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1581145,1581969,824,1,15.77669902912622,15.77669902912622,15.77669902912621,15.77669902912621
2963,CDS,"product (bifunctional riboflavin biosynthesis diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino) uracil reductase), transl_table (11), protein_id (ref|NP_215925.1|), note (ribG (alternate gene name: ribD), bifunctional riboflavin biosynthesis protein, including diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00903), ",1585194,1586213,1019,1,13.05201177625123,13.05201177625123,13.05201177625123,13.05201177625123
2965,CDS,"product (aminoglycosides/tetracycline-transport integral membrane protein), transl_table (11), protein_id (ref|NP_215926.1|), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:18156250]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00216), ",1586210,1587766,1556,1,11.82519280205656,11.82519280205656,11.82519280205656,11.82519280205656
2969,CDS,"product (riboflavin synthase), transl_table (11), protein_id (ref|NP_215928.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00693), ",1588567,1589172,605,1,19.00826446280992,19.00826446280992,19.00826446280992,19.00826446280992
2979,CDS,"product (membrane protein), transl_table (11), protein_id (ref|NP_215933.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1592150,1592614,464,1,44.61206896551725,44.61206896551725,44.61206896551724,44.61206896551724
2981,CDS,"product (lipoprotein LprH), transl_table (11), protein_id (ref|NP_215934.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1592639,1593325,686,2,23.61516034985423,23.61516034985423,23.61516034985423,23.61516034985423
2989,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_215938.1|), ",1596881,1597909,1028,1,18.48249027237354,18.48249027237354,18.48249027237354,18.48249027237354
2995,CDS,"product (diacyglycerol O-acyltransferase), transl_table (11), protein_id (ref|NP_215941.1|), note (triacylglycerol synthase), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1599658,1601037,1379,1,15.37345902828136,15.37345902828136,15.37345902828136,15.37345902828136
2997,CDS,"product (esterase LipO), transl_table (11), protein_id (ref|NP_215942.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",1601059,1602321,1262,1,10.22187004754358,10.22187004754358,10.22187004754358,10.22187004754358
3003,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_215945.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",1604878,1606146,1268,2,33.04416403785489,23.85646687697161,33.04416403785489,33.04416403785489
3024,CDS,"product (phosphoglycerate kinase), transl_table (11), protein_id (ref|NP_215953.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00111), ",1614329,1615567,1238,1,18.57835218093699,18.57835218093699,18.578352180937,18.578352180937
3032,CDS,"product (PE-PGRS family protein PE_PGRS26), transl_table (11), protein_id (ref|YP_177811.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), ",1618209,1619684,1475,1,69.28813559322033,69.28813559322033,69.28813559322033,69.28813559322033
3045,CDS,"product (glucose-6-phosphate 1-dehydrogenase), transl_table (11), protein_id (ref|NP_215963.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), inference (protein motif:PROSITE:PS00069), ",1625418,1626962,1544,1,8.095854922279793,8.095854922279793,8.095854922279793,8.095854922279793
3051,CDS,"product (PE-PGRS family protein PE_PGRS27), transl_table (11), protein_id (ref|YP_177812.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), ",1630638,1634627,3989,30,96.13938330408624,24.79986629898889,100.0,100.0
3052,repeat_region,"note (1260 bp imperfect direct repeat 2, first copy at 1637133..1638392), ",1633531,1634790,1259,10,89.35663224781572,55.90945194598888,89.35663224781572,89.35663224781572
3056,CDS,"product (PE-PGRS family protein PE_PGRS28), transl_table (11), protein_id (ref|YP_177813.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), ",1636004,1638229,2225,24,97.86516853932585,42.96067415730337,100.0,100.0
3057,repeat_region,"note (1260 bp imperfect direct repeat 1, second copy at 1633531..1634790), ",1637133,1638392,1259,12,100.0,58.14800105904157,100.0,100.0
3061,CDS,"product (quinone reductase), transl_table (11), protein_id (ref|NP_215970.1|), note (NADPH:quinone reductase (zeta-crystallin homolog protein)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS01162), ",1639674,1640660,986,1,18.55983772819473,18.55983772819473,18.55983772819473,18.55983772819473
3067,CDS,"product (antibiotic ABC transporter permease), transl_table (11), protein_id (ref|NP_215973.1|), ",1642537,1643322,785,1,9.171974522292993,9.171974522292993,9.171974522292993,9.171974522292993
3075,CDS,"product (transcriptional regulator), transl_table (11), protein_id (ref|NP_215976.2|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",1646186,1646992,806,3,48.51116625310174,37.59305210918114,48.51116625310173,48.51116625310173
